26685.158116581893,-133892.38154621184,37925.2742554349,-215296.6046831166,46516.64377175601,-279759.93899900524,46833.230050953935,-260256.25362227776,33111.097852203886,-176169.5277775777,29238.3637324491,-166282.02085967435,19984.343616364335,-90710.72923306853,41930.89578870925,-217245.98235139722,20743.54933978824,-94088.66491670455,16918.725539770345,-81100.74704519866,48170.01185244455,-273771.16632803687,44793.93161432269,-256704.13925081302,36475.67936860133,-199100.79985506384,36232.2553173605,-195415.12842220272,38605.53163494123,-215746.81002682375,24312.199782594835,-124277.6242299266,43940.13307120386,-245691.9804456836,45063.636035976655,-248614.31334810628,58366.63503914799,-388071.4214668678,74275.0463404601,-492632.6911890159,39945.731653192866,-224761.38980830245,25830.476116961152,-131582.5138769654,56097.563187049804,-356083.61516633764,18023.235453505113,-89503.35336977612,17862.645101730897,-75631.40938006554,64286.37455736992,-429261.7097445036,18772.04301264405,-99665.47598344964,17916.066007083446,-85731.51822298035,50050.59672555042,-279169.092718272,31138.21764355775,-178282.85834038033,46208.24291285059,-266552.2977351976,38942.860886094844,-217753.54369617422,
44922.3778479164,-255183.34360936366,47570.14504840164,-262380.83176184946,49303.91681441535,-265871.71099860856,53248.5161321153,-296292.77441785904,25273.30877439703,-116180.27371039751,24455.23981492271,-113394.54224611045,24943.63841197811,-111818.38300438534,53848.79169245284,-291053.92005383567,22034.691519062508,-104577.26788303338,19843.975522207606,-97202.41260289779,59147.8460328161,-325870.28621689073,41704.89443267523,-230897.15790533158,65708.60052226688,-405722.424719052,62593.184512673324,-362465.4244176265,75582.61150334412,-454055.5272250679,36036.33766481386,-211381.18129718755,57764.88397072473,-317916.9466057153,46864.432805101096,-245368.50796051265,45241.63690388277,-242391.76411431166,57010.61536199054,-309516.0480354865,47808.32383147578,-262173.64670514426,29983.0004494349,-146891.0060298951,42970.15353558034,-228495.6856713791,15013.18927453822,-66259.33380152337,26987.97488912182,-135681.5402655746,49861.91158466725,-261389.57922992294,11776.207222083598,-49669.08234601622,17374.613623554353,-79085.6564255267,68849.56189746056,-390382.11751573393,20830.142106970543,-103281.69533839007,79123.05335686839,-474959.53248074144,80162.11267329106,-488620.2094429736,
32595.11826248112,-169057.28811892733,36824.57669318256,-188218.23587923605,41250.086483098115,-213355.2990484183,42731.98211296395,-224816.84492909058,20172.178440110943,-92241.43078885067,20419.102018428417,-90130.38268104743,32793.2312269237,-172902.6177907352,55772.39422969682,-305462.12661158066,33821.7113875773,-186321.3314869867,18236.24812929184,-90008.80304902457,63585.110096199176,-373954.5076427945,57213.989491441724,-354661.3942053545,53328.713869482846,-310934.7081258248,49754.26743938868,-282314.96140608157,45378.06778133911,-258836.92775248224,18303.862744078426,-83541.82347267469,54525.36746316518,-307451.29944607255,37985.938585337084,-191156.52040780697,38228.05017432934,-201952.89913937022,51782.007411420534,-286005.2008428576,41233.890713754954,-231899.1781665427,28371.02182975453,-146725.86894311296,34181.21591501721,-178328.32157484133,15809.431232420413,-71426.74639226281,26100.082291748473,-128334.2193454371,46954.38600286945,-250935.6727998819,20221.891709762232,-99489.49712671104,15777.956887081466,-70735.41263778375,58326.395647898884,-322908.31909452437,25387.64179204029,-130036.058981115,55759.72837778129,-315931.4478592747,53934.88454640197,-311095.5849602659,
41458.35749903679,-239587.86103191436,52282.13605231928,-320482.25895999593,59794.87579463642,-366421.81415054534,37283.42772751131,-195451.51021923206,27653.107549312306,-144109.23178238748,26303.035979414017,-130165.6720037168,22622.01491270402,-108696.35623202712,42551.82396277781,-220881.6711767946,19377.194223775754,-90239.00290694676,13376.612807177364,-57867.60915670886,54783.32861443818,-318295.401326137,43516.55564143756,-241543.9629292559,45767.410128704425,-255898.03375178832,42560.96244203332,-231115.9203969859,41561.9889783308,-222581.34411920016,25100.448008369378,-133863.5561025564,68741.42239792473,-435032.86024354264,38480.5383812851,-199137.49277212616,72616.75419001632,-471063.60985384684,63548.81678033568,-402416.2141208635,35686.164228811394,-181144.09746324428,24106.957557124413,-116300.74782438288,52063.40383061184,-318080.55509719637,44326.84892003959,-261703.2666106345,28413.61426811004,-151596.66359737702,50916.96827009523,-304918.6557978896,23118.990371518328,-120560.07505370346,18070.522571040034,-91283.71699377717,73024.30535244562,-463543.4672123411,23172.936478093663,-113209.88742858457,65347.952319147626,-398432.37321728433,50516.40080745552,-284292.7459130926,
21168.92045183518,-106497.4981765203,25993.319301522566,-132983.51848304138,29920.479404597027,-159772.77570465417,20232.68888900157,-93023.73822130854,13557.683732879384,-58187.763092981055,22728.984185324975,-114263.36747107015,16008.792979578486,-69863.85755760728,35101.927167868074,-197680.13667363033,19882.250030573385,-97639.90933633203,13156.110038167302,-54802.97740408493,30987.311779012995,-170921.26761550392,31810.85467420178,-169541.18797509023,35244.098111584826,-189973.20475049515,36011.273137073484,-196561.46987424977,33797.89875824125,-181156.9993042536,13358.279921498393,-57694.03369223878,27335.826250353253,-141611.74727716195,25260.508062818233,-131831.43058080948,33154.618088539035,-179235.58286626267,33195.23191770035,-179346.72911806675,24007.696636933917,-119352.35047028594,17010.410060076836,-78826.34026475783,31729.176995909052,-161931.07519715288,18895.655529704196,-85812.88210518817,12726.875060982096,-53421.530140428586,29384.924782289265,-147505.6252676841,15670.211020278504,-71758.24967076661,10071.350822047829,-38205.48142928541,29299.002059241382,-152759.00440962706,27578.203838058587,-143849.72065768306,36096.32472031201,-199479.85186447116,41041.05920717104,-229517.99492769563,
33232.884978222864,-180617.1606903877,38292.57758479925,-218061.16638122045,42099.44611205457,-244963.15279425864,48059.82758551571,-274258.0631928403,20567.24216814222,-100490.16706137203,21452.688801913653,-107168.38077674792,29614.768161655316,-156123.2992225201,64678.741095712394,-398494.92182009475,27403.67553100548,-142786.40669044148,12876.79424781733,-53911.30311539121,54184.53931897573,-347971.48511234904,42898.066550433665,-263162.0823348212,37928.33238274135,-219266.66261150702,37460.27545876302,-210248.2302290234,32137.006597386462,-171585.46255312662,21299.35610358919,-107882.1038999925,47411.13168694179,-287118.6108211352,44451.24219648485,-256518.8930850536,39686.03353873007,-229203.65002295686,42421.594022436126,-249750.8877936593,25547.08977958899,-125555.45212410699,24492.048248846964,-122213.73858568931,36615.60712195894,-206302.38273742524,17481.532537996503,-76237.31323214035,29532.596587710832,-153388.08598017108,39175.15395381753,-213614.0516764881,20116.676678108975,-95330.81927453978,18129.627429595464,-83682.26478425582,63845.01833116767,-407029.16896379576,24876.886899032797,-121931.09570832744,46672.22481984232,-279576.4256153354,38627.92072176515,-212033.7370075183,
30143.095768873696,-153373.0873936367,33891.28128634069,-174576.09762130558,46607.86178088978,-273208.2551332625,52826.708238376836,-307938.02081244584,37227.887412118944,-221611.35377144284,35379.63961393526,-210468.6942753076,53214.589128148735,-352066.62864527904,110356.4406666609,-799345.9681182469,53780.76441334761,-347450.36379320815,21686.0006219798,-111870.32769908878,61564.507594770505,-371417.8801731268,36709.61494216077,-201430.87470012967,69365.02662974017,-435832.81950006704,57102.52140183943,-339066.2003126594,43455.173643136135,-241309.21060650283,33804.28839531392,-189601.07819077285,49885.96742710602,-275773.3458779359,101891.7038840285,-741296.4491569381,34111.6020052214,-176613.05055156784,51535.62925162525,-290226.19636674534,40731.375151159125,-220452.25319628324,45910.546438940975,-282534.8141769491,36202.940111053045,-195249.25467846447,12117.77265180226,-47556.83698966139,46853.69997369273,-295436.7200723227,87787.60436225323,-607112.2987048288,13089.039905715894,-54052.27102443609,15288.758104730192,-66826.01385429829,107240.29861824468,-780772.9623548187,20683.125208028832,-100954.6720491368,68792.0008234443,-431265.1443914572,40318.92744451343,-217140.7474099317,
64816.69620381622,-399023.86530590133,84186.19541159604,-539327.4010776705,91307.8847027937,-591096.9927747934,67531.73949338861,-406276.84813602123,29551.337147043203,-151676.53317642427,40282.49726133137,-230131.0270307712,44236.35885478586,-255868.17493046756,89724.90070555282,-599976.9895833085,35240.104241169945,-196885.53640941327,18468.963332569616,-84380.4522560508,83012.05632146072,-523325.95114328514,56432.459436870515,-333293.2648699527,73304.12635283501,-473791.9307445373,70958.87971809824,-440693.0019305628,79761.37685687974,-503460.18667875923,32748.820913507872,-190440.40413454978,67812.52172018678,-396377.2097237973,78380.10354660838,-538551.6107709866,87590.40878784162,-586982.3303894014,79391.05461274674,-497433.5234156836,37138.42726215967,-191737.91134273782,37341.83184653924,-213529.50369829487,65216.25068555267,-400688.7072502037,22993.109901600976,-116563.28944448683,45352.34679250282,-266443.72747471696,78023.4146013219,-504844.9844094785,31335.34804768784,-172332.81041626207,19378.960669776665,-95207.38496901716,121117.02675448764,-805781.175282538,49293.37510793646,-296796.6350003857,106070.82734467128,-680446.4758551824,92700.72600996886,-595309.0562296336,
49378.583318962126,-278145.0955327285,58918.241479892895,-345697.18596589664,61399.46816057996,-358150.23873209883,77492.55200145728,-474710.9612623727,38968.240077531875,-197607.51500775712,32557.58166403447,-166050.97273370065,33988.27681877364,-166692.08429137338,78548.12040548609,-458687.07278944785,38624.1217494483,-203497.4222885545,21863.912874475733,-105003.13296967464,99000.31509041364,-610798.7719710912,88526.79124724504,-578992.2402561025,77908.60321802128,-497687.86971155065,78119.53336464935,-493468.4802183221,59149.19058717146,-349709.3170977755,28788.212047272053,-149552.19599630954,86853.93056013789,-526510.3063671872,79197.26272988788,-468644.5469764201,88270.87968045913,-581889.7050242705,100839.91270883255,-649758.343532259,63776.47124418732,-389042.53448323987,41413.52738598896,-222452.22792014127,71377.4472982475,-443370.8958415715,24047.019227734425,-124013.89079502368,37299.18405076515,-201901.75088710722,65428.758603857204,-374753.51576091896,18791.670826666657,-92284.30224401776,19133.439087270253,-90367.46809837804,90668.80728630275,-559169.8945339774,30015.671310903694,-166901.87772768302,72603.23007695639,-430545.79383024655,62635.433553006915,-376986.2456851121,
31657.808020045024,-168128.0235377492,38390.59576358959,-208385.52195016315,39016.513502404865,-206574.87318709632,51594.865079834504,-291412.9134410514,46314.94390318003,-288521.51391592756,24116.655892383023,-118036.54505311984,24738.332431346003,-123001.7195217045,72768.73613580148,-424726.4450257572,27057.597012057,-147537.38993581448,14035.973359940179,-64268.32114388779,76821.55724509928,-491166.4951769597,42983.67784791143,-243797.4596125184,55309.03971519966,-360762.2411879769,43031.04530572843,-253953.52408400952,44990.62325827259,-263820.3984879297,25313.812189667908,-137912.75278107595,66188.31961357124,-428776.9331842385,33530.818518702436,-169537.04274145447,45430.626959369,-258765.4375323419,67378.80147682285,-421060.47473952826,39347.11762351727,-225893.80075452273,18055.542712902963,-83961.57633257436,44428.779170649665,-252965.05261751937,16230.873912275078,-70844.31497709543,25262.826606639486,-123548.44442130244,40760.76421865102,-223161.35108116426,19733.864539016715,-96479.12374601098,14663.840768992286,-64033.23402387323,85598.92395288104,-537920.2718707384,31635.017902909287,-180903.85852911155,81266.23804690159,-507976.7021239826,57856.33973372109,-344417.55867302686,
